time,ERA5_tas,CMIP6_tas,bias_tas_CMIP6_minus_ERA5
2010-10-01,16.63216933483263,18.645803,2.0136341167054574
2010-11-01,10.053482386192021,11.19103,1.1375471624529983
2010-12-01,4.321445558351713,4.468557,0.14711132259921467
2011-01-01,-0.9549056607916695,1.7458801,2.7007857877447945
2011-02-01,4.131608264949327,3.7588603,-0.37274791529417595
2011-03-01,5.470141049715842,8.00059,2.5304492746860134
2011-04-01,10.658308731122153,11.78423,1.1259215011166166
2011-05-01,15.595144236234807,16.701437,1.1062927602251538
2011-06-01,20.08976897808776,20.179068,0.08929863360657464
2011-07-01,23.710473884195242,24.243734,0.5332604755459691
2011-08-01,25.020134728243146,25.656118,0.6359836647011896
2011-09-01,21.658144922005267,21.641287,-0.016858072029680926
2011-10-01,16.12347080343225,15.112813,-1.010657807521607
2011-11-01,12.76404253516143,11.685048,-1.0789944318289102
2011-12-01,3.86037601378677,6.2480674,2.3876913652110328
2012-01-01,1.6545262221022001,2.0321553,0.3776290532426485
2012-02-01,1.6784114950756468,-0.13579305,-1.8142045402388014
2012-03-01,6.400223639817802,6.1200256,-0.28019800505217685
2012-04-01,11.913899325354778,10.198842,-1.715057276709759
2012-05-01,16.74967093896124,16.3767,-0.3729714913294053
2012-06-01,20.855510781470944,19.368906,-1.4866047603527797
2012-07-01,24.3643640629098,22.69819,-1.666173373822886
2012-08-01,26.183635938535065,24.99231,-1.1913263682225654
2012-09-01,21.326614258623803,21.775177,0.44856274332932244
2012-10-01,16.520202469982934,17.099823,0.5796205280639413
2012-11-01,9.189269787500626,10.95754,1.7682697709100186
2012-12-01,1.9794164955607954,6.7824607,4.803044193983882
2013-01-01,1.2276951367823863,2.4130352,1.185340017560265
2013-02-01,2.545524960625168,5.2714133,2.7258883656382595
2013-03-01,6.874294136478862,9.90979,3.035495902583638
2013-04-01,10.188670723035687,12.331279,2.142608077928669
2013-05-01,16.201487323914034,15.686442,-0.5150449487309281
2013-06-01,21.144081277907297,19.733124,-1.410957498610422
2013-07-01,25.053863169003407,23.551138,-1.5027252448090707
2013-08-01,26.86283629134522,25.512259,-1.3505777616821355
2013-09-01,22.091228521156847,22.216787,0.12555881709998928
2013-10-01,17.209478455876567,17.546011,0.3365325151927685
2013-11-01,9.74319070973746,12.1423235,2.3991327842200594
2013-12-01,4.349123614801261,6.5303245,2.1812008442746667
2014-01-01,3.3397775942931816,3.6281536,0.2883759682525948
2014-02-01,3.7713158104665125,1.557078,-2.2142378065831507
2014-03-01,7.933340160414009,6.695333,-1.2380071564162058
2014-04-01,12.605331319498868,10.940837,-1.6644944130657624
2014-05-01,16.91983499700953,16.29715,-0.6226853388064058
2014-06-01,20.62758767930647,20.877188,0.24960004957536697
2014-07-01,24.420826396736302,23.3178,-1.1030258748857165
2014-08-01,23.97089324318935,24.984243,1.0133501497549844
2014-09-01,21.854603286058644,22.90866,1.0540576026132307
2014-10-01,16.883183090116866,16.409912,-0.4732709807418658
2014-11-01,11.533522213726116,11.26476,-0.268762196331096
2014-12-01,2.7546497932679697,4.9498596,2.1952098258726553
